date,dataset_name,region_id,region_name,ntl_sum,area_km2,light_density,density_3m_smooth,lag_1,lag_12,lag_1_safe,lag_12_safe,mom_pct,yoy_pct,mom_3m_avg,vol_12m,months_seen,mom_pct_z,yoy_pct_z,mom_3m_avg_z,trend_score,trend_label
2023-05-01,states,NM,New Mexico,1227099.2863215208,368004.7308573228,3.3344660636911025,3.1070592699226913,3.0062060636678964,3.023825471242688,3.0062060636678964,3.023825471242688,0.033548334385216115,0.027525992975314523,0.002613812095289043,0.032030572556437695,17,0.31315383512590916,-0.18624278861194182,0.035170777800877885,0.007858911791977414,Stable
2023-06-01,states,NM,New Mexico,1307786.6880450845,368004.7308573228,3.553722488834307,3.3058179414883084,3.1070592699226913,2.9687808370630506,3.1070592699226913,2.9687808370630506,0.06397002898839536,0.11352710857520934,0.03363180511984953,0.03571910744995442,18,0.6281359557124034,0.29177473057791936,0.4367656047747193,0.4216812729576246,Stable
2023-07-01,states,NM,New Mexico,1248251.0617230833,368004.7308573228,3.3919429753391843,3.4267105092881978,3.3058179414883084,3.1134912627315665,3.3058179414883084,3.1134912627315665,0.03656963872168424,0.10060065056416245,0.04469600069843191,0.03466291491340702,19,0.3444360125079163,0.21992597202111644,0.5800154825300997,0.32929688626895304,Stable
2023-08-01,states,NM,New Mexico,1219244.04644531,368004.7308573228,3.313120577566751,3.4195953472467475,3.4267105092881978,3.029192766632457,3.4267105092881978,3.029192766632457,-0.0020763825897064806,0.1288800715869593,0.03282109504012438,0.033039300108382,20,-0.05569967696220836,0.3771106618608781,0.4262692140528769,0.25709927065235194,Stable
2023-09-01,states,NM,New Mexico,1366551.046624571,368004.7308573228,3.713406193015463,3.472823248640466,3.4195953472467475,2.9247013505050923,3.4195953472467475,2.9247013505050923,0.015565555566852194,0.18741123706210677,0.01668627056627665,0.029825001535138614,21,0.12696256997350014,0.702442749945506,0.2173691076630955,0.43278396749742215,Stable
2023-10-01,states,NM,New Mexico,1384107.4211276472,368004.7308573228,3.761113119125287,3.595879963235834,3.472823248640466,2.8106851269331625,3.472823248640466,2.8106851269331625,0.03543420029900509,0.2793606543751932,0.01630779109205027,0.024960318765450615,22,0.332679836304192,1.2135225429035477,0.21246887447119486,0.7490589972372704,Strong
2023-11-01,states,NM,New Mexico,1413426.9563625455,368004.7308573228,3.840784744994319,3.771768019045023,3.595879963235834,2.879666624747326,3.595879963235834,2.879666624747326,0.048913772875475096,0.3097932887894527,0.033304509580444126,0.026231837344114443,23,0.4722455117249282,1.3826753766039297,0.43252805802523275,0.9195169534244899,Strong
2023-12-01,states,NM,New Mexico,1158924.6405834854,368004.7308573228,3.14921125574553,3.5837030399550454,3.771768019045023,3.020934963426091,3.771768019045023,3.020934963426091,-0.04986122639048042,0.1862893717813475,0.011495582261333258,0.03218449198877897,24,-0.5504575012252003,0.6962071185280173,0.1501644509966147,0.21299919909577153,Stable
2024-01-01,states,NM,New Mexico,1215276.642661266,368004.7308573228,3.302339727617346,3.430778576119065,3.5837030399550454,3.0484290791456417,3.5837030399550454,3.0484290791456417,-0.042672191900671175,0.125425091759255,-0.0145398818052255,0.03623480851594947,25,-0.4760232082607013,0.3579069471814811,-0.1869207910664147,-0.0012376471007527964,Stable
2024-02-01,states,NM,New Mexico,1078193.109839201,368004.7308573228,2.9298349163267186,3.1271286332298645,3.430778576119065,3.085836431070431,3.430778576119065,3.085836431070431,-0.0885075897940032,0.0133812024978621,-0.06034700269505159,0.046117280255995895,26,-0.9505967326710956,-0.26486336936055305,-0.7799927791010179,-0.5736092603018088,Weak
2024-03-01,states,NM,New Mexico,1200946.1962303668,368004.7308573228,3.2633987977072487,3.1651911472171044,3.1271286332298645,2.996088118337821,3.1271286332298645,2.996088118337821,0.01217171355945372,0.056441273487342784,-0.03966935604507355,0.045108112814442505,27,0.09182318781974663,-0.025523819321552826,-0.5122760405599748,-0.08767016142684739,Stable
2024-04-01,states,NM,New Mexico,1173260.9616356194,368004.7308573228,3.1881681490950675,3.1271339543763452,3.1651911472171044,3.0062060636678964,3.1651911472171044,3.0062060636678964,-0.012023663365234591,0.04022608169478032,-0.02945317986659469,0.04539330961393329,28,-0.15869247975031048,-0.11565225195641957,-0.38000560315669496,-0.1814349905346419,Stable
2024-05-01,states,NM,New Mexico,1125458.8643009812,368004.7308573228,3.058272815349558,3.169946587383958,3.1271339543763452,3.1070592699226913,3.1271339543763452,3.1070592699226913,0.013690693661426757,0.02024014091718027,0.004612914618548629,0.0445829752259685,29,0.10755050281284881,-0.2267395298660511,0.06105347212270946,-0.06889391966462902,Stable
2024-06-01,states,NM,New Mexico,1099673.2098448072,368004.7308573228,2.9882040029293964,3.078214989124674,3.169946587383958,3.3058179414883084,3.169946587383958,3.3058179414883084,-0.028937900286511276,-0.06884920960322619,-0.009090289996773035,0.04086863598063783,30,-0.333820206297448,-0.721922296100455,-0.11636407007996585,-0.4843800239554551,Stable
2024-07-01,states,NM,New Mexico,1084009.1311853454,368004.7308573228,2.9456391189862745,2.9973719790884097,3.078214989124674,3.4267105092881978,3.078214989124674,3.4267105092881978,-0.026262951197977606,-0.1252917423389147,-0.013836719274354042,0.03902170847406143,31,-0.30612414441274316,-1.035645197098955,-0.1778168353496082,-0.6452232089432222,Weak
2024-08-01,states,NM,New Mexico,1338073.1075521633,368004.7308573228,3.6360214838404894,3.189954868585387,2.9973719790884097,3.4195953472467475,2.9973719790884097,3.4195953472467475,0.06425058045533188,-0.0671542844524728,0.0030165763236143345,0.044603164400423466,32,0.6310407477413156,-0.7125014425437993,0.04038542951794655,-0.1588614110459157,Stable
2024-09-01,states,NM,New Mexico,1287265.4499622583,368004.7308573228,3.4979589717865265,3.3598731915377633,3.189954868585387,3.472823248640466,3.189954868585387,3.472823248640466,0.05326668556528142,-0.032523986686313545,0.030418104940878567,0.047411560171193814,33,0.517314982300041,-0.5200168577623677,0.395157323855392,-0.025782469420093143,Stable
2024-10-01,states,NM,New Mexico,1345029.6596959624,368004.7308573228,3.65492491512952,3.5963017902521783,3.3598731915377633,3.595879963235834,3.3598731915377633,3.595879963235834,0.07036831012250352,0.0001173084253805102,0.06262852538103894,0.050847733781996786,34,0.6943828951422448,-0.3385876890405702,0.8121906958462345,0.20145916319163526,Stable
