date,dataset_name,region_id,region_name,ntl_sum,area_km2,light_density
2025-06-01,states,08,Colorado,2100146.917006025,269599.6388449567,7.789872887084217
2025-07-01,states,08,Colorado,1084079.634312421,269599.6388449567,4.021072279461997
2025-08-01,states,08,Colorado,768437.401852116,269599.6388449567,2.8502909170959034
2025-09-01,states,08,Colorado,745055.5799845457,269599.6388449567,2.763562974997224
2025-10-01,states,08,Colorado,780283.2630309612,269599.6388449567,2.8942296301802246
2025-11-01,states,08,Colorado,860348.7682133764,269599.6388449567,3.1912089048018046
2025-12-01,states,08,Colorado,928152.7992898375,269599.6388449567,3.4427078732980285
2026-01-01,states,08,Colorado,949271.4543258362,269599.6388449567,3.5210412684259937
2022-01-01,states,09,Connecticut,633490.2857340276,12923.7315877428,49.01759847247572
2022-02-01,states,09,Connecticut,515538.00618090667,12923.7315877428,39.89080109570337
2022-03-01,states,09,Connecticut,417445.2846387923,12923.7315877428,32.30067738598875
2022-04-01,states,09,Connecticut,319978.2431356907,12923.7315877428,24.75896694103167
2022-05-01,states,09,Connecticut,297706.0741133988,12923.7315877428,23.035612593173237
2022-06-01,states,09,Connecticut,287988.0143407285,12923.7315877428,22.283657965619142
2022-07-01,states,09,Connecticut,284706.95361351967,12923.7315877428,22.029779222863393
2022-08-01,states,09,Connecticut,277219.24765506387,12923.7315877428,21.450402755035995
2022-09-01,states,09,Connecticut,260259.4261302948,12923.7315877428,20.138102092520366
2022-10-01,states,09,Connecticut,277510.5331417918,12923.7315877428,21.472941561629924
2022-11-01,states,09,Connecticut,295961.9060252905,12923.7315877428,22.900654042210874
2022-12-01,states,09,Connecticut,362598.46584156156,12923.7315877428,28.05679330151512
2023-01-01,states,09,Connecticut,318092.07789865136,12923.7315877428,24.61302107205152
2023-02-01,states,09,Connecticut,344916.572337538,12923.7315877428,26.688620851942314
2023-03-01,states,09,Connecticut,351395.7245620191,12923.7315877428,27.189958424646633
2023-04-01,states,09,Connecticut,227669.99033242464,12923.7315877428,17.61642825732722
2023-05-01,states,09,Connecticut,310828.88307607174,12923.7315877428,24.051016609697303
2023-06-01,states,09,Connecticut,290825.69181612134,12923.7315877428,22.503229028057806
2023-07-01,states,09,Connecticut,288402.94416952133,12923.7315877428,22.315764004496206
2023-08-01,states,09,Connecticut,287508.0940203965,12923.7315877428,22.24652315536146
2023-09-01,states,09,Connecticut,234045.88330432773,12923.7315877428,18.109775935481583
2023-10-01,states,09,Connecticut,274458.2946770191,12923.7315877428,21.236768406527606
2023-11-01,states,09,Connecticut,318087.9495102763,12923.7315877428,24.61270162960976
2023-12-01,states,09,Connecticut,323323.9617304802,12923.7315877428,25.017848717713157
2024-01-01,states,09,Connecticut,415962.5567063093,12923.7315877428,32.1859482984635
2024-02-01,states,09,Connecticut,472488.9944996983,12923.7315877428,36.55979631670926
2024-03-01,states,09,Connecticut,335463.58774775267,12923.7315877428,25.95717695544799
2024-04-01,states,09,Connecticut,313590.0733027458,12923.7315877428,24.26466931580061
2024-05-01,states,09,Connecticut,307131.0774740279,12923.7315877428,23.764891385187767
2024-06-01,states,09,Connecticut,242978.74750357866,12923.7315877428,18.80097445957683
2024-07-01,states,09,Connecticut,245568.94087406993,12923.7315877428,19.00139593636979
2024-08-01,states,09,Connecticut,296921.6736038029,12923.7315877428,22.97491800939375
2024-09-01,states,09,Connecticut,294932.10442981124,12923.7315877428,22.820971050616098
2024-10-01,states,09,Connecticut,291132.17835086584,12923.7315877428,22.526944046639215
2024-11-01,states,09,Connecticut,317697.34987425804,12923.7315877428,24.582478188851464
2024-12-01,states,09,Connecticut,433015.63655273616,12923.7315877428,33.50546501317154
2025-01-01,states,09,Connecticut,445997.9672411978,12923.7315877428,34.509999237696476
2025-02-01,states,09,Connecticut,450278.03758630157,12923.7315877428,34.841178380194535
2025-03-01,states,09,Connecticut,340959.72308659554,12923.7315877428,26.382451598574715
2025-04-01,states,09,Connecticut,342214.63795378804,12923.7315877428,26.479553187126946
2025-05-01,states,09,Connecticut,337225.04593780637,12923.7315877428,26.093473363191737
2025-06-01,states,09,Connecticut,349183.92646449804,12923.7315877428,27.01881605121489
2025-07-01,states,09,Connecticut,321449.749827981,12923.7315877428,24.872827762289045
2025-08-01,states,09,Connecticut,290411.26596707106,12923.7315877428,22.471161985637693
2025-09-01,states,09,Connecticut,272374.9717050195,12923.7315877428,21.07556705706786
2025-10-01,states,09,Connecticut,284375.6113846302,12923.7315877428,22.00414094442656
2025-11-01,states,09,Connecticut,313592.13512194157,12923.7315877428,24.264828853251675
2025-12-01,states,09,Connecticut,409643.747704491,12923.7315877428,31.697017608521655
2026-01-01,states,09,Connecticut,644846.5899117813,12923.7315877428,49.89631559072075
2022-01-01,states,10,Delaware,176306.73393034935,5207.122893342476,33.858761842507086
2022-02-01,states,10,Delaware,172505.19513192773,5207.122893342476,33.12869672280691
2022-03-01,states,10,Delaware,178243.77221045643,5207.122893342476,34.230759646243136
2022-04-01,states,10,Delaware,142071.94266334176,5207.122893342476,27.284153950924928
2022-05-01,states,10,Delaware,151064.1115345657,5207.122893342476,29.01105171297329
2022-06-01,states,10,Delaware,149541.7668249011,5207.122893342476,28.71869358337912
2022-07-01,states,10,Delaware,151080.8749642372,5207.122893342476,29.014271039656162
2022-08-01,states,10,Delaware,136998.36838036776,5207.122893342476,26.309801244661593
2022-09-01,states,10,Delaware,135406.27270293236,5207.122893342476,26.004047816127965
2022-10-01,states,10,Delaware,139137.86152219772,5207.122893342476,26.720679417820403
2022-11-01,states,10,Delaware,145869.4506161511,5207.122893342476,28.013444968362716
2022-12-01,states,10,Delaware,168692.285532102,5207.122893342476,32.39644790173516
2023-01-01,states,10,Delaware,158773.3851492107,5207.122893342476,30.491576327535707
2023-02-01,states,10,Delaware,153340.89321866632,5207.122893342476,29.44829541371475
2023-03-01,states,10,Delaware,146954.2037860453,5207.122893342476,28.221765991721146
2023-04-01,states,10,Delaware,159795.72124004364,5207.122893342476,30.687910485913275
2023-05-01,states,10,Delaware,155976.1614652574,5207.122893342476,29.954384534438283
2023-06-01,states,10,Delaware,161898.27202755213,5207.122893342476,31.09169407823
2023-07-01,states,10,Delaware,152571.72692722082,5207.122893342476,29.30058115630229
2023-08-01,states,10,Delaware,150014.08583420515,5207.122893342476,28.809399913722878
2023-09-01,states,10,Delaware,143896.02803435922,5207.122893342476,27.634459754797852
2023-10-01,states,10,Delaware,144207.7422786355,5207.122893342476,27.694322802139183
2023-11-01,states,10,Delaware,145513.81153315306,5207.122893342476,27.945146391531978
2023-12-01,states,10,Delaware,159285.16917904094,5207.122893342476,30.58986170322457
2024-01-01,states,10,Delaware,164518.7454878688,5207.122893342476,31.59494193966746
2024-02-01,states,10,Delaware,164535.41837736964,5207.122893342476,31.598143878596574
2024-03-01,states,10,Delaware,166059.43864017725,5207.122893342476,31.890823789177546
2024-04-01,states,10,Delaware,159956.28169742227,5207.122893342476,30.71874525986952
2024-05-01,states,10,Delaware,154526.2356709242,5207.122893342476,29.675934068791122
2024-06-01,states,10,Delaware,130714.26930260658,5207.122893342476,25.10297374961713
2024-07-01,states,10,Delaware,133705.83828309178,5207.122893342476,25.677488513674273
2024-08-01,states,10,Delaware,162103.95257899025,5207.122893342476,31.131193924047178
2024-09-01,states,10,Delaware,148822.10454205424,5207.122893342476,28.580486305082122
2024-10-01,states,10,Delaware,150426.36905616522,5207.122893342476,28.888576693377374
2024-11-01,states,10,Delaware,165665.31865033507,5207.122893342476,31.815135160751648
2024-12-01,states,10,Delaware,179019.43813076615,5207.122893342476,34.37972212248917
2025-01-01,states,10,Delaware,230058.11138245463,5207.122893342476,44.181425346537054
2025-02-01,states,10,Delaware,180576.48938554525,5207.122893342476,34.678745457768976
2025-03-01,states,10,Delaware,169386.26846165955,5207.122893342476,32.52972359807888
2025-04-01,states,10,Delaware,175227.1845380664,5207.122893342476,33.651440176705194
2025-05-01,states,10,Delaware,172350.93285748363,5207.122893342476,33.099071481074795
2025-06-01,states,10,Delaware,178100.0060223192,5207.122893342476,34.2031501215436
2025-07-01,states,10,Delaware,173640.23783823848,5207.122893342476,33.34667558168154
2025-08-01,states,10,Delaware,153768.60900503397,5207.122893342476,29.53043593452222
2025-09-01,states,10,Delaware,142122.9540990889,5207.122893342476,27.293950423332436
2025-10-01,states,10,Delaware,155557.7288788855,5207.122893342476,29.874026802358085
2025-11-01,states,10,Delaware,166246.8811469078,5207.122893342476,31.926821116409865
2025-12-01,states,10,Delaware,188254.7395325005,5207.122893342476,36.15331218189454
2026-01-01,states,10,Delaware,234018.35258699395,5207.122893342476,44.94196841142278
2022-01-01,states,11,District of Columbia,118579.47095012665,176.92983408270678,670.2061953819278
2022-02-01,states,11,District of Columbia,97125.1758594513,176.92983408270678,548.9474195406165
2022-03-01,states,11,District of Columbia,100680.90400266647,176.92983408270678,569.0442458426918
